id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,-342.000000,10036.793945,1,inf
2,222.384613,9939.793945,1,0.515758
3,413.000000,9284.799805,1,0.397401
4,261.000000,9625.876953,1,0.388233
5,347.000000,9571.876953,1,0.366372
6,1119.000000,9237.799805,1,0.246218
7,972.000000,9283.799805,1,0.171820
8,2354.000000,9042.799805,1,0.107156
9,3899.000000,9032.000000,1,0.103790
10,3570.000000,9032.000000,1,0.100425
11,4156.000000,9032.000000,1,0.083422
12,3332.000000,9032.000000,1,0.087141
13,1906.000000,9082.646484,1,0.168092
14,3078.000000,9032.000000,1,0.093285
15,5178.000000,9032.000000,1,0.065710
16,2866.000000,9042.799805,1,0.087086
17,4933.000000,9032.000000,1,0.073326
18,2008.000000,9042.799805,1,0.070315
19,2613.000000,9042.799805,1,0.047113
20,1957.000000,9042.799805,1,0.057722
21,4433.000000,9032.000000,1,0.019483
22,4558.000000,9032.000000,1,0.047644
23,2647.000000,9042.799805,1,0.043571
24,4764.000000,9032.000000,1,0.032589
25,1317.000000,9097.799805,1,0.293804
26,2620.000000,9042.799805,1,0.006022
27,4480.000000,9032.000000,1,0.022140
28,4370.000000,9032.000000,1,0.049061
29,4749.000000,9032.000000,1,0.036486
