id, TFT, TEC, level, cd
0,-342.000000,10036.793945,1,inf
1,4552.000000,9032.000000,1,inf
2,5304.000000,9032.000000,1,inf
3,222.384613,9939.793945,1,0.515758
4,413.000000,9284.799805,1,0.397401
5,261.000000,9625.876953,1,0.388233
6,347.000000,9571.876953,1,0.366372
7,1119.000000,9237.799805,1,0.212389
8,1126.000000,9097.799805,1,0.174401
9,972.000000,9283.799805,1,0.171820
10,1906.000000,9082.646484,1,0.168092
11,1317.000000,9097.799805,1,0.153232
12,2354.000000,9042.799805,1,0.107156
13,3899.000000,9032.000000,1,0.103790
14,3570.000000,9032.000000,1,0.100425
15,3332.000000,9032.000000,1,0.087141
16,2866.000000,9042.799805,1,0.087086
17,3078.000000,9032.000000,1,0.082536
18,4156.000000,9032.000000,1,0.081296
19,4933.000000,9032.000000,1,0.073326
20,2008.000000,9042.799805,1,0.070315
21,5178.000000,9032.000000,1,0.065710
22,1957.000000,9042.799805,1,0.057722
23,2613.000000,9042.799805,1,0.047113
24,2647.000000,9042.799805,1,0.043571
25,4358.000000,9032.000000,1,0.037903
26,4740.000000,9032.000000,1,0.033829
27,4558.000000,9032.000000,1,0.033298
28,4764.000000,9032.000000,1,0.032058
29,4480.000000,9032.000000,1,0.021077
