id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1777.548950,13777.030273,1,0.120601
3,3820.000000,10082.599609,1,0.135368
4,2924.474121,12084.845703,1,0.195359
5,3916.505371,9631.505859,1,0.160224
6,2578.358398,12941.494141,1,0.179135
7,2377.342529,13318.238281,1,0.214010
8,3639.270264,10698.652344,1,0.094724
9,2665.671387,12132.899414,1,0.139166
10,2626.561035,12531.883789,1,0.131841
11,4464.000000,9032.000000,1,0.124746
12,4757.000000,9032.000000,1,0.114666
13,3352.904785,10756.715820,1,0.096838
14,3620.270264,10698.652344,1,0.021197
15,2890.465820,12089.087891,1,0.086432
16,4302.044922,9273.644531,1,0.103784
17,4445.077148,9248.677734,1,0.058698
18,3307.307861,10815.623047,1,0.092662
19,4366.000000,9250.599609,1,0.035602
20,4331.000000,9250.599609,1,0.013016
21,1760.618530,13983.950195,1,0.437896
22,2047.342651,13323.049805,1,0.156793
23,1995.721069,13615.536133,1,0.142440
24,3675.698975,10100.234375,1,0.135841
25,3589.270264,10742.652344,1,0.090383
26,4028.000000,9343.599609,1,0.165855
27,3099.197510,10865.035156,1,0.098846
28,3061.089600,10989.568359,1,0.212218
29,4324.000000,9250.599609,1,0.011960
