id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1504.858765,12238.589844,1,inf
2,2125.692383,9719.722656,1,0.561092
3,2081.161621,10905.606445,1,0.422024
4,2414.000000,9427.000000,1,0.360779
5,1864.398193,11717.856445,1,0.306414
6,1629.560669,11832.253906,1,0.270392
7,2004.056396,11210.419922,1,0.227526
8,2945.000000,9352.000000,1,0.200612
9,3897.000000,9042.799805,1,0.112068
10,4156.000000,9032.000000,1,0.103630
11,4742.000000,9032.000000,1,0.085371
12,3132.076904,9306.077148,1,0.084519
13,3623.000000,9149.000000,1,0.083805
14,4242.000000,9032.000000,1,0.080802
15,3145.000000,9159.000000,1,0.067277
16,3235.000000,9149.000000,1,0.066799
17,4425.000000,9032.000000,1,0.066684
18,3426.000000,9149.000000,1,0.063380
19,2007.129395,11125.750977,1,0.059889
20,3412.000000,9149.000000,1,0.059483
21,2068.202637,11017.606445,1,0.058330
22,4561.000000,9032.000000,1,0.058273
23,3748.000000,9139.000000,1,0.052866
24,2052.097168,11064.652344,1,0.052071
25,3881.000000,9139.000000,1,0.043855
26,3064.000000,9352.000000,1,0.042880
27,3705.000000,9139.000000,1,0.040666
28,3894.000000,9139.000000,1,0.034807
29,3200.000000,9155.769531,1,0.030153
