id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,4095.538574,9345.599609,1,0.270250
3,3196.474121,12084.205078,1,0.168771
4,2890.465820,12089.087891,1,0.086432
5,1944.653687,16058.828125,1,0.410877
6,3224.279785,11499.449219,1,0.143403
7,4757.000000,9032.000000,1,0.114666
8,1779.096802,16327.768555,1,0.113735
9,1762.268921,16500.335938,1,0.107836
10,4464.000000,9032.000000,1,0.172308
11,3495.561523,10950.909180,1,0.101755
12,2924.474121,12084.845703,1,0.095467
13,2143.033936,13682.230469,1,0.081456
14,3617.230713,10815.623047,1,0.077225
15,3376.737793,11025.708984,1,0.096145
16,2340.335938,13410.290039,1,0.083059
17,4302.044922,9273.644531,1,0.154827
18,2377.342529,13318.238281,1,0.134514
19,3940.935547,10495.535156,1,0.316737
20,2578.358398,12941.494141,1,0.242958
21,2219.024170,13580.574219,1,0.096385
22,2665.671387,12132.899414,1,0.207184
23,3639.270264,10698.652344,1,0.141797
24,3225.835938,11047.794922,1,0.108638
25,2001.157104,13688.129883,1,0.369452
26,1822.250244,16411.546875,2,inf
27,4497.000000,9134.599609,2,inf
28,3974.233398,10727.224609,2,0.367825
29,4206.505371,9466.505859,2,0.364350
