id, TFT, TEC, level, cd
0,139.062469,11829.241211,1,inf
1,4479.000000,9032.000000,1,inf
2,5304.000000,9032.000000,1,inf
3,913.236084,10916.486328,1,0.466419
4,950.846130,9928.538086,1,0.375856
5,333.715851,11776.093750,1,0.337803
6,722.241821,11200.164062,1,0.313558
7,1257.000000,9807.369141,1,0.172598
8,2188.000000,9226.799805,1,0.150785
9,1433.692383,9664.200195,1,0.150083
10,2589.000000,9169.799805,1,0.149226
11,2783.000000,9042.799805,1,0.141907
12,850.303101,11178.771484,1,0.138392
13,1623.000000,9585.769531,1,0.133575
14,1645.000000,9405.000000,1,0.123770
15,3332.000000,9032.000000,1,0.117523
16,1766.000000,9317.000000,1,0.116069
17,3899.000000,9032.000000,1,0.115006
18,2082.000000,9317.000000,1,0.113951
19,982.000000,9902.369141,1,0.102593
20,3562.000000,9032.000000,1,0.093515
21,5178.000000,9032.000000,1,0.088288
22,4156.000000,9032.000000,1,0.084415
23,2619.000000,9042.799805,1,0.082963
24,4848.000000,9032.000000,1,0.073573
25,4335.000000,9032.000000,1,0.062537
26,4633.000000,9032.000000,1,0.043757
27,4798.000000,9032.000000,1,0.041627
28,3416.000000,9032.000000,1,0.028268
29,4572.000000,9032.000000,1,0.023234
