id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,427.518951,9899.579102,1,0.094124
3,640.769226,9554.799805,1,0.238802
4,616.000000,9758.984375,1,0.124514
5,4433.000000,9032.000000,1,0.124300
6,3899.000000,9032.000000,1,0.113457
7,3078.000000,9032.000000,1,0.110155
8,3570.000000,9032.000000,1,0.109779
9,4156.000000,9032.000000,1,0.103389
10,2354.000000,9042.799805,1,0.094594
11,4798.000000,9032.000000,1,0.096807
12,2153.000000,9082.646484,1,0.066133
13,3332.000000,9032.000000,1,0.095258
14,2783.000000,9042.799805,1,0.093891
15,590.000000,9875.599609,1,0.086754
16,1830.000000,9104.799805,1,0.029992
17,2613.000000,9042.799805,1,0.083060
18,4933.000000,9032.000000,1,0.073573
19,5178.000000,9032.000000,1,0.071830
20,1930.000000,9082.646484,1,0.070457
21,972.000000,9283.799805,1,0.332072
22,1770.000000,9104.799805,1,0.013359
23,1816.000000,9104.799805,1,0.011617
24,1680.000000,9104.799805,1,0.032333
25,222.384613,9939.793945,1,0.745694
26,2198.000000,9082.646484,1,0.038916
27,1747.000000,9104.799805,1,0.017425
28,1525.000000,9104.799805,1,0.181708
29,1580.000000,9104.799805,1,0.030010
