id, TFT, TEC, level, cd
0,5148.000000,9228.000000,1,0.073624
1,3019.209961,12697.537109,1,0.141824
2,1944.653687,16058.828125,1,0.314148
3,3517.254150,12257.661133,1,0.058210
4,3258.407715,12632.548828,1,0.123074
5,3679.337402,12029.396484,1,0.105544
6,1762.747314,19558.871094,1,inf
7,2914.491699,13386.415039,1,0.161823
8,1917.510864,16068.058594,1,0.014144
9,4965.461426,9395.584961,1,0.197260
10,3451.254150,12285.354492,1,0.024226
11,5335.000000,9191.000000,1,inf
12,3402.503418,12533.970703,1,0.084393
13,2982.964600,13303.533203,1,0.095758
14,3578.035156,12049.804688,1,0.049361
15,4869.000000,10647.000000,1,0.526552
16,2529.900879,13666.349609,1,0.223592
17,2397.782471,14204.919922,1,0.394590
18,1797.033081,19544.037109,1,0.374363
19,1907.807739,16098.534180,1,0.368990
20,5131.461426,9363.584961,1,0.067263
21,3440.254150,12285.354492,1,0.037627
22,3715.625000,11227.364258,1,0.466363
23,3616.502441,12033.943359,1,0.030326
24,1762.747314,19558.871094,1,inf
25,5369.000000,9219.000000,2,inf
26,1886.190552,19797.636719,2,inf
27,4979.461426,9524.584961,2,0.621766
28,3765.447754,11231.248047,2,0.543024
29,1887.033081,19646.964844,2,0.408187
