id, TFT, TEC, level, cd
0,2963.000000,9032.000000,1,inf
1,-621.384644,9954.184570,1,inf
2,5304.000000,9032.000000,1,inf
3,413.000000,9284.799805,1,0.589012
4,222.384613,9939.793945,1,0.504927
5,261.000000,9625.876953,1,0.419993
6,347.000000,9571.876953,1,0.395510
7,791.000000,9097.799805,1,0.302013
8,1906.000000,9082.646484,1,0.167651
9,1317.000000,9097.799805,1,0.148069
10,2354.000000,9042.799805,1,0.102103
11,3899.000000,9032.000000,1,0.098897
12,3570.000000,9032.000000,1,0.095690
13,3332.000000,9032.000000,1,0.083033
14,4156.000000,9032.000000,1,0.071557
15,4933.000000,9032.000000,1,0.069869
16,2008.000000,9042.799805,1,0.067000
17,4552.000000,9032.000000,1,0.065650
18,2866.000000,9042.799805,1,0.065041
19,5178.000000,9032.000000,1,0.062612
20,1957.000000,9042.799805,1,0.060423
21,1001.000000,9097.799805,1,0.056536
22,1126.000000,9097.799805,1,0.053330
23,3078.000000,9032.000000,1,0.053330
24,2613.000000,9042.799805,1,0.049448
25,2647.000000,9042.799805,1,0.042698
26,4354.000000,9032.000000,1,0.038310
27,4743.000000,9032.000000,1,0.035778
28,4764.000000,9032.000000,1,0.032065
29,3016.000000,9032.000000,1,0.031119
