id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1777.548950,13777.030273,1,0.120601
3,2924.474121,12084.845703,1,0.207502
4,2578.358398,12941.494141,1,0.179077
5,2665.671387,12132.899414,1,0.139166
6,2626.561035,12531.883789,1,0.131841
7,4464.000000,9032.000000,1,0.124746
8,4757.000000,9032.000000,1,0.114666
9,3352.904785,10756.715820,1,0.096838
10,2890.465820,12089.087891,1,0.086432
11,4302.044922,9273.644531,1,0.101305
12,4445.077148,9248.677734,1,0.058698
13,3307.307861,10815.623047,1,0.092662
14,4366.000000,9250.599609,1,0.035602
15,4331.000000,9250.599609,1,0.013016
16,1760.618530,13983.950195,1,0.437896
17,2047.342651,13323.049805,1,0.156851
18,1995.721069,13615.536133,1,0.142440
19,3675.698975,10100.234375,1,0.155555
20,3589.270264,10742.652344,1,0.084315
21,4028.000000,9343.599609,1,0.128703
22,3099.197510,10865.035156,1,0.086703
23,4324.000000,9250.599609,1,0.004649
24,3801.000000,9977.291992,1,0.172520
25,3916.000000,9343.599609,1,0.152466
26,2353.871094,13261.656250,1,0.214010
27,3596.270264,10688.079102,1,0.110033
28,3048.197510,10865.035156,1,0.212218
29,4316.000000,9250.599609,1,0.009790
