id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,4299.000000,9032.000000,1,inf
2,139.062469,11829.241211,1,inf
3,913.236084,10916.486328,1,0.466419
4,950.846130,9928.538086,1,0.375856
5,333.715851,11776.093750,1,0.337803
6,722.241821,11200.164062,1,0.313558
7,1257.000000,9807.369141,1,0.172598
8,1433.692383,9664.200195,1,0.150083
9,1645.000000,9405.000000,1,0.145839
10,2783.000000,9042.799805,1,0.141907
11,850.303101,11178.771484,1,0.138392
12,1623.000000,9585.769531,1,0.133575
13,3332.000000,9032.000000,1,0.116749
14,1739.000000,9240.646484,1,0.114323
15,3899.000000,9032.000000,1,0.113457
16,982.000000,9902.369141,1,0.102593
17,2188.000000,9226.799805,1,0.095174
18,1932.000000,9240.646484,1,0.091882
19,2589.000000,9169.799805,1,0.085049
20,2619.000000,9042.799805,1,0.082963
21,4156.000000,9032.000000,1,0.077445
22,5178.000000,9032.000000,1,0.071830
23,3570.000000,9032.000000,1,0.071056
24,2398.000000,9226.799805,1,0.064177
25,4933.000000,9032.000000,1,0.063892
26,4633.000000,9032.000000,1,0.061763
27,4479.000000,9032.000000,1,0.059439
28,2453.000000,9190.799805,1,0.057357
29,4798.000000,9032.000000,1,0.041627
