id, TFT, TEC, level, cd
0,139.062469,11829.241211,1,inf
1,5304.000000,9032.000000,1,inf
2,448.749390,11517.386719,1,0.743042
3,608.248840,9846.308594,1,0.661002
4,1256.000000,9468.000000,1,0.276076
5,616.000000,9758.984375,1,0.260657
6,333.715851,11776.093750,1,0.171446
7,4433.000000,9032.000000,1,0.124300
8,1446.769287,9345.799805,1,0.116587
9,3899.000000,9032.000000,1,0.113457
10,4156.000000,9032.000000,1,0.103389
11,4798.000000,9032.000000,1,0.096807
12,2033.000000,9190.799805,1,0.095931
13,1687.000000,9240.646484,1,0.094172
14,2783.000000,9042.799805,1,0.093322
15,3570.000000,9032.000000,1,0.088481
16,2613.000000,9042.799805,1,0.083060
17,1317.769287,9366.799805,1,0.080621
18,3095.000000,9032.000000,1,0.076659
19,4933.000000,9032.000000,1,0.073573
20,5178.000000,9032.000000,1,0.071830
21,2244.000000,9141.799805,1,0.071669
22,2354.000000,9042.799805,1,0.057298
23,2309.000000,9139.799805,1,0.053398
24,3332.000000,9032.000000,1,0.048791
25,3442.000000,9032.000000,1,0.046080
26,1739.000000,9240.646484,1,0.044151
27,2337.000000,9042.799805,1,0.043390
28,1839.000000,9190.799805,1,0.040659
29,1823.000000,9190.799805,1,0.037181
