id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1028.258057,10369.386719,1,0.255013
2,937.401917,11468.021484,1,0.621395
3,1574.000000,10113.400391,1,0.040783
4,1645.000000,9405.000000,1,0.225090
5,1625.153809,9848.785156,1,0.238259
6,3032.000000,9102.646484,1,0.139483
7,2249.000000,9317.000000,1,0.115157
8,2492.000000,9251.000000,1,0.113913
9,4156.000000,9032.000000,1,0.096883
10,3899.000000,9032.000000,1,0.094152
11,3345.000000,9042.799805,1,0.047600
12,2851.000000,9208.000000,1,0.099082
13,3260.923096,9075.200195,1,0.091360
14,3676.000000,9042.799805,1,0.072440
15,1766.000000,9317.000000,1,0.091621
16,4633.000000,9032.000000,1,0.075551
17,4335.000000,9032.000000,1,0.075106
18,2082.000000,9317.000000,1,0.074662
19,2596.000000,9216.000000,1,0.074973
20,1913.000000,9317.000000,1,0.070218
21,4494.000000,9032.000000,1,0.066218
22,2772.000000,9216.000000,1,0.059578
23,3750.000000,9042.799805,1,0.037489
24,1583.000000,10021.000000,1,0.107798
25,1004.719604,10480.080078,1,0.420552
26,333.715851,11776.093750,1,inf
27,1551.000000,10113.400391,1,0.214555
28,3422.000000,9042.799805,1,0.073551
29,3748.000000,9042.799805,1,0.016443
