id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,4332.429199,10625.152344,1,0.383765
3,2143.033936,13682.230469,1,0.289359
4,4426.615234,9309.845703,1,0.247224
5,3839.112549,10866.296875,1,0.233105
6,2081.891846,15014.637695,1,0.222193
7,1779.096802,16327.768555,1,0.193994
8,2002.141479,15888.419922,1,0.147259
9,3019.209961,12697.537109,1,0.141703
10,4464.000000,9032.000000,1,0.138393
11,2064.047119,15207.973633,1,0.137945
12,2620.790283,13324.762695,1,0.132921
13,3303.963623,11144.145508,1,0.129163
14,1944.653687,16058.828125,1,0.126056
15,3077.242676,12123.830078,1,0.125009
16,3252.810547,11911.512695,1,0.123388
17,4757.000000,9032.000000,1,0.114666
18,2369.011719,13468.339844,1,0.110526
19,2994.355957,13019.112305,1,0.103539
20,2809.520508,13206.994141,1,0.101213
21,2852.647461,13098.201172,1,0.081629
22,2431.067383,13327.650391,1,0.079445
23,3685.991943,10878.030273,1,0.065071
24,3498.089600,10993.309570,1,0.057869
25,3645.756348,10906.024414,1,0.057109
26,3538.871094,10966.888672,1,0.057074
27,3376.737793,11025.708984,1,0.054007
28,3176.671387,12109.429688,1,0.042086
29,3196.474121,12084.205078,1,0.041148
