id, TFT, TEC, level, cd
0,139.062469,11829.241211,1,inf
1,5304.000000,9032.000000,1,inf
2,448.749390,11517.386719,1,0.696590
3,538.307739,9938.368164,1,0.628283
4,1256.000000,9468.000000,1,0.264265
5,616.000000,9758.984375,1,0.260657
6,333.715851,11776.093750,1,0.171446
7,4433.000000,9032.000000,1,0.124300
8,1446.769287,9345.799805,1,0.116587
9,3899.000000,9032.000000,1,0.113457
10,3570.000000,9032.000000,1,0.109779
11,4156.000000,9032.000000,1,0.103389
12,4798.000000,9032.000000,1,0.096807
13,2033.000000,9190.799805,1,0.095931
14,2783.000000,9042.799805,1,0.094665
15,1687.000000,9240.646484,1,0.094172
16,3332.000000,9032.000000,1,0.091966
17,2613.000000,9042.799805,1,0.083060
18,608.248840,9846.308594,1,0.079171
19,1839.000000,9190.799805,1,0.074742
20,4933.000000,9032.000000,1,0.073573
21,5178.000000,9032.000000,1,0.071830
22,2244.000000,9141.799805,1,0.071669
23,3082.000000,9032.000000,1,0.064268
24,2354.000000,9042.799805,1,0.053437
25,2309.000000,9139.799805,1,0.053398
26,3095.000000,9032.000000,1,0.048403
27,1256.769287,9366.799805,1,0.048138
28,1739.000000,9240.646484,1,0.047249
29,1317.769287,9366.799805,1,0.044294
