id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,333.715851,11776.093750,1,0.745694
3,427.518951,9899.579102,1,0.729037
4,984.769226,9611.799805,1,0.167692
5,1256.000000,9468.000000,1,0.140249
6,675.000000,9622.415039,1,0.124016
7,1446.769287,9345.799805,1,0.116587
8,3899.000000,9032.000000,1,0.113457
9,2153.000000,9082.646484,1,0.112288
10,3570.000000,9032.000000,1,0.109779
11,4156.000000,9032.000000,1,0.103389
12,2003.000000,9166.799805,1,0.099459
13,2613.000000,9042.799805,1,0.097305
14,1687.000000,9240.646484,1,0.094172
15,616.000000,9758.984375,1,0.092965
16,2354.000000,9042.799805,1,0.092923
17,3332.000000,9032.000000,1,0.091966
18,2783.000000,9042.799805,1,0.090805
19,1839.000000,9190.799805,1,0.077514
20,5178.000000,9032.000000,1,0.075691
21,4933.000000,9032.000000,1,0.073573
22,1317.769287,9366.799805,1,0.072965
23,4433.000000,9032.000000,1,0.071443
24,3082.000000,9032.000000,1,0.060407
25,4798.000000,9032.000000,1,0.055567
26,590.000000,9875.599609,1,0.054036
27,4646.000000,9032.000000,1,0.051695
28,3095.000000,9032.000000,1,0.048403
29,1739.000000,9240.646484,1,0.047249
