id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1753.277222,13508.773438,1,0.563458
3,3352.904785,10756.715820,1,0.238325
4,3503.351562,9662.977539,1,0.136386
5,3817.000000,9360.599609,1,0.169270
6,4464.000000,9032.000000,1,0.154996
7,3503.351562,9662.977539,1,0.188357
8,2626.561035,12531.883789,1,0.282188
9,2046.244263,13450.666992,1,0.115200
10,4757.000000,9032.000000,1,0.114666
11,2818.505127,10897.035156,1,0.131102
12,4265.000000,9125.599609,1,0.061981
13,4296.000000,9125.599609,1,0.073801
14,3916.000000,9343.599609,1,0.079565
15,3212.270264,10805.979492,1,0.092662
16,2047.342651,13323.049805,1,0.029580
17,2949.505127,10865.035156,1,0.075330
18,3048.197510,10865.035156,1,0.046391
19,3099.197510,10865.035156,1,0.058500
20,2366.113525,12659.156250,1,0.269325
21,4096.000000,9125.599609,1,0.089726
22,4006.000000,9198.599609,1,0.084033
23,2656.505127,11176.016602,1,0.271338
24,2048.403320,13227.562500,1,0.184821
25,1987.101440,13532.608398,2,inf
26,4518.000000,9173.599609,2,inf
27,3726.000000,10238.599609,2,0.500381
28,2665.671387,12132.899414,2,0.457245
29,3641.351318,10858.832031,2,0.443648
