id, TFT, TEC, level, cd
0,5148.000000,9228.000000,1,0.123180
1,3019.209961,12697.537109,1,0.141824
2,1944.653687,16058.828125,1,0.176307
3,2589.969482,15328.420898,1,0.104998
4,2649.062988,13727.472656,1,0.256435
5,3517.254150,12257.661133,1,0.058210
6,3258.407715,12632.548828,1,0.123074
7,4078.916260,11313.798828,1,0.546231
8,3679.337402,12029.396484,1,0.098163
9,1762.747314,19558.871094,1,inf
10,2914.491699,13386.415039,1,0.134361
11,1917.510864,16068.058594,1,0.388508
12,4965.461426,9395.584961,1,0.500453
13,2640.191895,15248.985352,1,0.170957
14,3451.254150,12285.354492,1,0.058773
15,3723.920898,11455.476562,1,0.180877
16,5335.000000,9191.000000,1,inf
17,3402.503418,12533.970703,1,0.087472
18,2516.359375,15978.186523,1,0.251096
19,2982.964600,13303.533203,1,0.095758
20,3578.035156,12049.804688,1,0.067389
21,5369.000000,9219.000000,2,inf
22,1886.190552,19797.636719,2,inf
23,2435.471680,17055.355469,2,0.597638
24,4994.461426,9564.584961,2,0.493496
25,4073.214844,11523.963867,2,0.483721
26,1887.033081,19646.964844,2,0.416940
27,2620.806152,15553.524414,2,0.258631
28,3886.768799,11678.348633,2,0.195162
29,3015.424316,15192.441406,2,0.187342
