id, TFT, TEC, level, cd
0,630.524048,12258.570312,1,inf
1,4834.000000,9032.000000,1,inf
2,1028.258057,10369.386719,1,0.571279
3,937.401917,11468.021484,1,0.508973
4,1574.000000,10113.400391,1,0.239947
5,1645.000000,9405.000000,1,0.198321
6,926.569580,11933.568359,1,0.185737
7,1625.153809,9848.785156,1,0.185388
8,3032.000000,9102.646484,1,0.138678
9,666.524048,12143.031250,1,0.132281
10,834.184937,11988.086914,1,0.126783
11,2249.000000,9317.000000,1,0.117993
12,2492.000000,9251.000000,1,0.113853
13,3345.000000,9042.799805,1,0.108788
14,3899.000000,9032.000000,1,0.104930
15,4156.000000,9032.000000,1,0.103724
16,2851.000000,9208.000000,1,0.096985
17,3260.923096,9075.200195,1,0.093010
18,1766.000000,9317.000000,1,0.091030
19,3676.000000,9042.799805,1,0.086833
20,4633.000000,9032.000000,1,0.080885
21,4335.000000,9032.000000,1,0.080410
22,2082.000000,9317.000000,1,0.079934
23,2596.000000,9216.000000,1,0.077459
24,1913.000000,9317.000000,1,0.075176
25,4494.000000,9032.000000,1,0.070894
26,1607.000000,9974.000000,1,0.063402
27,2772.000000,9216.000000,1,0.063143
28,1583.000000,10021.000000,1,0.051055
29,3729.000000,9042.799805,1,0.048310
