id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,1629.560669,11832.253906,1,0.852612
3,2414.000000,9427.000000,1,0.455307
4,2243.202637,10902.606445,1,0.245698
5,3064.000000,9352.000000,1,0.241666
6,2007.129395,11125.750977,1,0.223407
7,4035.000000,9100.400391,1,0.112230
8,3705.000000,9139.000000,1,0.108201
9,4742.000000,9032.000000,1,0.102596
10,4518.000000,9032.000000,1,0.080576
11,4242.000000,9032.000000,1,0.077787
12,4464.000000,9032.000000,1,0.069109
13,3235.000000,9149.000000,1,0.066578
14,3426.000000,9149.000000,1,0.065390
15,3623.000000,9149.000000,1,0.065137
16,3412.000000,9149.000000,1,0.059192
17,2098.669189,10906.320312,1,0.050524
18,2052.097168,11064.652344,1,0.041961
19,3200.000000,9155.769531,1,0.041287
20,2147.964355,10904.035156,1,0.039695
21,3159.000000,9343.769531,1,0.038013
22,3169.000000,9309.769531,1,0.037068
23,4106.153809,9068.000000,1,0.030247
24,2225.202637,10902.606445,1,0.027966
25,4051.000000,9100.400391,1,0.026250
26,3632.000000,9149.000000,1,0.024483
27,3702.000000,9139.000000,1,0.023919
28,2031.129395,11068.608398,1,0.021853
29,4156.000000,9032.000000,1,0.021384
