id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,913.236084,10916.486328,1,0.466419
3,950.846130,9928.538086,1,0.375856
4,333.715851,11776.093750,1,0.337803
5,722.241821,11200.164062,1,0.313558
6,2783.000000,9042.799805,1,0.183448
7,1257.000000,9807.369141,1,0.172598
8,1433.692383,9664.200195,1,0.150083
9,850.303101,11178.771484,1,0.138392
10,1623.000000,9585.769531,1,0.133575
11,1645.000000,9405.000000,1,0.123770
12,3332.000000,9032.000000,1,0.122557
13,1766.000000,9317.000000,1,0.116069
14,3899.000000,9032.000000,1,0.115006
15,982.000000,9902.369141,1,0.102593
16,2589.000000,9169.799805,1,0.099019
17,2082.000000,9317.000000,1,0.093515
18,3562.000000,9032.000000,1,0.093515
19,4156.000000,9032.000000,1,0.084415
20,2492.000000,9251.000000,1,0.076721
21,2249.000000,9317.000000,1,0.074065
22,2459.000000,9314.000000,1,0.070643
23,4335.000000,9032.000000,1,0.069120
24,4633.000000,9032.000000,1,0.064860
25,5178.000000,9032.000000,1,0.059234
26,4513.000000,9032.000000,1,0.057697
27,4848.000000,9032.000000,1,0.045305
28,3416.000000,9032.000000,1,0.044531
29,2619.000000,9042.799805,1,0.041422
