id, TFT, TEC, level, cd
0,4552.000000,9032.000000,1,inf
1,5304.000000,9032.000000,1,inf
2,-352.538452,11473.091797,1,inf
3,-342.000000,10036.793945,1,0.729758
4,222.384613,9939.793945,1,0.274936
5,413.000000,9284.799805,1,0.228503
6,261.000000,9625.876953,1,0.172749
7,347.000000,9571.876953,1,0.166595
8,972.000000,9283.799805,1,0.165467
9,1317.000000,9097.799805,1,0.144101
10,1906.000000,9082.646484,1,0.135674
11,2354.000000,9042.799805,1,0.106956
12,3899.000000,9032.000000,1,0.103597
13,1057.000000,9158.799805,1,0.103421
14,3570.000000,9032.000000,1,0.100238
15,3332.000000,9032.000000,1,0.086979
16,4156.000000,9032.000000,1,0.080438
17,4933.000000,9032.000000,1,0.073190
18,1126.000000,9097.799805,1,0.070953
19,2008.000000,9042.799805,1,0.070184
20,5178.000000,9032.000000,1,0.065588
21,3078.000000,9032.000000,1,0.065234
22,2866.000000,9042.799805,1,0.060289
23,2613.000000,9042.799805,1,0.051798
24,2647.000000,9042.799805,1,0.044727
25,2963.000000,9032.000000,1,0.041903
26,4354.000000,9032.000000,1,0.035711
27,1957.000000,9042.799805,1,0.034356
28,4764.000000,9032.000000,1,0.033059
29,4704.000000,9032.000000,1,0.032175
