id, TFT, TEC, level, cd
0,993.946777,13073.656250,1,inf
1,4834.000000,9032.000000,1,inf
2,1216.761475,11677.464844,1,0.608106
3,2125.692383,9719.722656,1,0.335505
4,1556.313477,11207.790039,1,0.314803
5,2414.000000,9427.000000,1,0.269524
6,2073.585693,10424.708984,1,0.199835
7,2061.816406,10821.277344,1,0.175837
8,2836.000000,9378.000000,1,0.156836
9,1782.288330,11000.354492,1,0.140784
10,1826.765137,10923.440430,1,0.117101
11,4156.000000,9032.000000,1,0.113540
12,2072.000000,10470.876953,1,0.101185
13,4561.000000,9032.000000,1,0.082551
14,3899.000000,9032.000000,1,0.077082
15,3637.000000,9067.722656,1,0.074870
16,2952.000000,9220.000000,1,0.074586
17,4742.000000,9032.000000,1,0.071093
18,3403.000000,9087.200195,1,0.070443
19,4335.000000,9032.000000,1,0.070051
20,2945.000000,9352.000000,1,0.069301
21,3235.000000,9149.000000,1,0.068706
22,3106.000000,9220.000000,1,0.065353
23,4425.000000,9032.000000,1,0.058853
24,3340.615479,9087.200195,1,0.054353
25,3812.000000,9032.000000,1,0.053630
26,3145.000000,9159.000000,1,0.051160
27,3688.000000,9067.722656,1,0.045296
28,3860.000000,9032.000000,1,0.022656
29,3385.000000,9087.200195,1,0.016246
