id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,1753.277222,13508.773438,1,0.530924
3,2048.403320,13227.562500,1,0.249094
4,3220.543457,10177.226562,1,0.238325
5,2119.505127,11896.509766,1,0.216535
6,4464.000000,9032.000000,1,0.159602
7,3503.351562,9662.977539,1,0.154284
8,3829.000000,9149.000000,1,0.131489
9,3212.270264,10805.979492,1,0.126736
10,2177.791016,11380.629883,1,0.125369
11,4113.000000,9100.400391,1,0.116501
12,4757.000000,9032.000000,1,0.114666
13,2818.505127,10897.035156,1,0.111230
14,2605.505127,10900.698242,1,0.108956
15,2281.505127,11146.587891,1,0.097807
16,4242.000000,9032.000000,1,0.095451
17,2949.505127,10865.035156,1,0.094641
18,3816.505371,9406.010742,1,0.094528
19,3099.197510,10865.035156,1,0.085580
20,2167.362305,11841.076172,1,0.084914
21,1868.263550,13276.084961,1,0.073329
22,3691.225586,9586.548828,1,0.072997
23,3503.351562,9662.977539,1,0.068128
24,3704.000000,9579.523438,1,0.062220
25,1892.596924,13276.084961,1,0.062114
26,2484.505127,10939.067383,1,0.059590
27,2383.505127,11117.835938,1,0.052678
28,4156.000000,9032.000000,1,0.048842
29,2393.505127,11007.923828,1,0.037348
