id, TFT, TEC, level, cd
0,5148.000000,9228.000000,1,inf
1,3190.275146,14255.661133,1,0.501012
2,4117.930664,14408.972656,2,0.414701
3,3221.068359,14504.837891,2,0.021376
4,3532.340088,14531.414062,3,0.035490
5,3872.221924,14575.935547,4,0.198167
6,3379.326172,14763.917969,3,0.040819
7,3174.339600,14902.749023,1,0.024401
8,3534.515381,14942.330078,4,0.007477
9,3351.675293,14946.266602,3,0.012469
10,3222.212402,14947.002930,3,0.010180
11,3421.324707,14996.291016,4,0.024457
12,3259.372559,15029.448242,4,0.028297
13,3185.721680,15083.182617,2,0.011820
14,3386.362549,15102.748047,5,0.015940
15,3383.963379,15130.593750,5,0.008014
16,3161.187500,15164.650391,1,0.024057
17,3015.424316,15192.441406,1,0.037363
18,3304.322266,15198.820312,5,0.029817
19,3543.298828,15246.015625,6,0.116273
20,3340.096680,15333.471680,6,0.023307
21,3003.628906,15338.919922,1,0.007545
22,3238.836426,15345.429688,4,0.014655
23,2891.857666,15373.404297,1,0.112912
24,2620.806152,15553.524414,1,0.329573
25,2994.504395,15598.089844,2,0.028971
26,2924.884766,15604.570312,2,0.032548
27,3114.955566,15609.493164,3,0.053321
28,3440.693115,15695.820312,7,0.430278
29,1886.190552,19797.636719,1,inf
