id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,993.946777,13073.656250,1,inf
2,1216.761475,11677.464844,1,0.545755
3,2125.692383,9719.722656,1,0.335505
4,2414.000000,9427.000000,1,0.261714
5,1376.313721,11270.342773,1,0.204632
6,2073.585693,10424.708984,1,0.199835
7,2730.000000,9298.000000,1,0.167986
8,1556.313477,11207.790039,1,0.115637
9,4156.000000,9032.000000,1,0.113540
10,2072.000000,10470.876953,1,0.131768
11,4561.000000,9032.000000,1,0.082551
12,4742.000000,9032.000000,1,0.071093
13,3899.000000,9032.000000,1,0.094270
14,4335.000000,9032.000000,1,0.070051
15,3235.000000,9149.000000,1,0.068706
16,3482.000000,9079.876953,1,0.045194
17,4425.000000,9032.000000,1,0.058853
18,3637.000000,9067.722656,1,0.056652
19,3340.615479,9087.200195,1,0.059040
20,3145.000000,9159.000000,1,0.114597
21,3688.000000,9067.722656,1,0.042953
22,3794.000000,9032.000000,1,0.034114
23,3403.000000,9087.200195,1,0.022485
24,1729.193604,10594.798828,1,0.263335
25,3420.000000,9079.876953,1,0.020562
26,1661.238037,11102.861328,1,0.196689
27,3475.000000,9079.876953,1,0.016146
28,2851.000000,9208.000000,1,0.142463
29,3768.000000,9032.000000,1,0.036442
