id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,-342.000000,10036.793945,1,inf
2,4682.000000,9032.000000,1,inf
3,347.000000,9571.876953,1,0.685630
4,222.384613,9939.793945,1,0.584732
5,413.000000,9284.799805,1,0.397401
6,1379.000000,9283.799805,1,0.188680
7,972.000000,9283.799805,1,0.172090
8,1481.000000,9184.799805,1,0.119782
9,1830.000000,9104.799805,1,0.119647
10,2354.000000,9042.799805,1,0.107156
11,3899.000000,9032.000000,1,0.103790
12,3570.000000,9032.000000,1,0.100425
13,4156.000000,9032.000000,1,0.094580
14,1499.000000,9184.799805,1,0.087589
15,3332.000000,9032.000000,1,0.087141
16,2866.000000,9042.799805,1,0.087086
17,1906.000000,9082.646484,1,0.084552
18,3078.000000,9032.000000,1,0.082536
19,1680.000000,9104.799805,1,0.075891
20,2008.000000,9042.799805,1,0.069961
21,4433.000000,9032.000000,1,0.066242
22,5178.000000,9032.000000,1,0.065710
23,4933.000000,9032.000000,1,0.060574
24,1959.000000,9042.799805,1,0.057722
25,2613.000000,9042.799805,1,0.051895
26,2647.000000,9042.799805,1,0.044810
27,1526.000000,9104.799805,1,0.032058
28,4558.000000,9032.000000,1,0.026745
29,4682.000000,9032.000000,1,0.021962
