id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1753.277222,13508.773438,1,0.653806
3,3099.197510,10865.035156,1,0.285634
4,1843.944336,12269.658203,1,0.265511
5,3200.076904,9260.077148,1,0.264460
6,1914.197510,11844.698242,1,0.194031
7,2163.791016,11537.264648,1,0.141826
8,4464.000000,9032.000000,1,0.109087
9,2190.202637,11003.218750,1,0.107566
10,2949.505127,10865.035156,1,0.105820
11,2605.505127,10900.698242,1,0.092008
12,4742.000000,9032.000000,1,0.090803
13,3829.000000,9149.000000,1,0.083055
14,3235.000000,9149.000000,1,0.080071
15,4051.000000,9100.400391,1,0.078716
16,2177.791016,11380.629883,1,0.077390
17,2366.812500,11002.606445,1,0.076523
18,4242.000000,9032.000000,1,0.072518
19,4390.000000,9032.000000,1,0.068799
20,2768.505127,10890.776367,1,0.068726
21,3412.000000,9149.000000,1,0.065490
22,2459.505127,10933.555664,1,0.065467
23,3426.000000,9149.000000,1,0.065390
24,3623.000000,9149.000000,1,0.063841
25,3783.000000,9149.000000,1,0.061052
26,2738.505127,10890.776367,1,0.051801
27,3632.000000,9149.000000,1,0.049585
28,4156.000000,9032.000000,1,0.048842
29,2410.505127,10939.555664,1,0.037674
