id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1777.548950,13777.030273,1,0.438455
3,1762.268921,16500.335938,1,0.437896
4,3187.734619,11112.299805,1,0.227781
5,3820.000000,10082.599609,1,0.224204
6,2924.474121,12084.845703,1,0.218703
7,3916.505371,9631.505859,1,0.180896
8,2578.358398,12941.494141,1,0.179135
9,4095.538574,9345.599609,1,0.165855
10,2377.342529,13318.238281,1,0.142073
11,3639.270264,10698.652344,1,0.141729
12,2665.671387,12132.899414,1,0.139166
13,2626.561035,12531.883789,1,0.131841
14,2001.157104,13688.129883,1,0.125551
15,4464.000000,9032.000000,1,0.124746
16,4757.000000,9032.000000,1,0.114666
17,3352.904785,10756.715820,1,0.112147
18,3620.270264,10698.652344,1,0.096271
19,2202.875244,13500.134766,1,0.088826
20,2143.033936,13682.230469,1,0.086875
21,2890.465820,12089.087891,1,0.086432
22,4302.044922,9273.644531,1,0.085282
23,2317.212891,13413.319336,1,0.077640
24,4445.077148,9248.677734,1,0.058698
25,3307.307861,10815.623047,1,0.055569
26,3239.166504,10913.526367,1,0.055335
27,3225.835938,11047.794922,1,0.041697
28,4366.000000,9250.599609,1,0.031884
29,4331.000000,9250.599609,1,0.015679
