id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,1944.653687,16058.828125,1,0.375481
3,1978.354858,13906.747070,1,0.324719
4,3916.505371,9631.505859,1,0.316737
5,3639.270264,10698.652344,1,0.246192
6,2578.358398,12941.494141,1,0.179135
7,3196.474121,12084.205078,1,0.168771
8,4095.538574,9345.599609,1,0.165855
9,4464.000000,9032.000000,1,0.149501
10,3224.279785,11499.449219,1,0.143403
11,2665.671387,12132.899414,1,0.139166
12,2377.342529,13318.238281,1,0.134514
13,2626.561035,12531.883789,1,0.131841
14,4757.000000,9032.000000,1,0.114666
15,1779.096802,16327.768555,1,0.113735
16,3225.835938,11047.794922,1,0.108638
17,1762.268921,16500.335938,1,0.107836
18,3376.737793,11025.708984,1,0.096145
19,4302.044922,9273.644531,1,0.096129
20,2924.474121,12084.845703,1,0.095467
21,2219.024170,13580.574219,1,0.088826
22,2890.465820,12089.087891,1,0.086432
23,4366.000000,9250.599609,1,0.081505
24,2143.033936,13682.230469,1,0.081456
25,2001.157104,13688.129883,1,0.080129
26,3495.561523,10950.909180,1,0.076753
27,2317.212891,13413.319336,1,0.059662
28,3556.769287,10863.961914,1,0.055237
29,3617.230713,10815.623047,1,0.046989
