id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1753.277222,13508.773438,1,0.563458
3,3352.904785,10756.715820,1,0.238325
4,2753.505127,11250.016602,1,0.207515
5,2665.671387,12132.899414,1,0.205452
6,3503.351562,9662.977539,1,0.188357
7,3817.000000,9360.599609,1,0.169270
8,4464.000000,9032.000000,1,0.154996
9,3503.351562,9662.977539,1,0.136386
10,2626.561035,12531.883789,1,0.131841
11,2046.244263,13450.666992,1,0.115200
12,4757.000000,9032.000000,1,0.114666
13,2818.505127,10897.035156,1,0.110630
14,4069.000000,9319.599609,1,0.101698
15,2353.871094,13261.656250,1,0.095751
16,4265.000000,9125.599609,1,0.095489
17,2451.819824,13199.049805,1,0.075210
18,4296.000000,9125.599609,1,0.073801
19,2186.341064,13303.049805,1,0.072087
20,2578.358398,12941.494141,1,0.070400
21,2477.453857,12976.818359,1,0.070209
22,3916.000000,9343.599609,1,0.068501
23,3212.270264,10805.979492,1,0.049968
24,4028.000000,9343.599609,1,0.049619
25,2047.342651,13323.049805,1,0.047742
26,2949.505127,10865.035156,1,0.046509
27,2138.571777,13303.049805,1,0.045668
28,3048.197510,10865.035156,1,0.045615
29,3099.197510,10865.035156,1,0.044649
