id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,333.715851,11776.093750,1,0.349106
3,991.258057,10377.787109,1,0.397332
4,1645.000000,9405.000000,1,0.194902
5,3260.923096,9075.200195,1,0.131966
6,1187.258057,10365.787109,1,0.349340
7,4156.000000,9032.000000,1,0.092866
8,3032.000000,9102.646484,1,0.106154
9,3899.000000,9032.000000,1,0.117999
10,1766.000000,9317.000000,1,0.088542
11,2772.000000,9216.000000,1,0.071590
12,2249.000000,9317.000000,1,0.081372
13,2459.000000,9314.000000,1,0.075353
14,4633.000000,9032.000000,1,0.051971
15,2596.000000,9216.000000,1,0.072151
16,4335.000000,9032.000000,1,0.071992
17,2082.000000,9317.000000,1,0.071566
18,1913.000000,9317.000000,1,0.067307
19,2492.000000,9251.000000,1,0.064215
20,4494.000000,9032.000000,1,0.063473
21,2829.000000,9114.799805,1,0.061799
22,4750.000000,9032.000000,1,0.003408
23,722.241821,11200.164062,1,0.639941
24,1433.692383,9664.200195,1,0.440974
25,3602.000000,9032.000000,1,0.077956
26,4754.000000,9032.000000,1,0.017892
27,4738.000000,9032.000000,1,0.024920
28,3533.000000,9032.000000,1,0.088092
29,2821.000000,9149.799805,1,0.048319
