id, TFT, TEC, level, cd
0,1762.747314,19558.871094,1,inf
1,1762.747314,19558.871094,1,inf
2,5335.000000,9191.000000,1,inf
3,1808.681274,19338.871094,1,0.339989
4,4829.277832,10652.277344,1,0.417778
5,2002.141479,15888.419922,1,0.246790
6,2529.900879,13666.349609,1,0.172133
7,2814.134277,13319.193359,1,0.161823
8,3523.787598,11313.280273,1,0.180304
9,3019.209961,12697.537109,1,0.141824
10,3258.407715,12632.548828,1,0.123074
11,2982.964600,13303.533203,1,0.117368
12,4965.461426,9395.584961,1,0.080702
13,3517.254150,12257.661133,1,0.114063
14,5148.000000,9228.000000,1,0.069909
15,3402.503418,12533.970703,1,0.072483
16,5110.461426,9363.584961,1,0.053271
17,1944.653687,16058.828125,1,0.046673
18,3431.254150,12382.712891,1,0.028713
19,1784.652100,19505.539062,1,0.034078
20,3451.254150,12285.354492,1,0.030060
21,1907.807739,16098.534180,1,0.037243
22,2393.329590,13882.534180,1,0.147801
23,2188.969238,14209.230469,1,0.302979
24,3685.991943,10878.030273,1,0.429208
25,4867.461426,9975.584961,1,0.122307
26,4933.461426,9686.584961,1,0.083376
27,5118.000000,9286.000000,1,0.023586
28,3445.254150,12360.354492,1,0.014989
29,1857.961548,16193.344727,1,0.340285
