id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,427.331146,10576.661133,1,0.389761
3,239.846130,10946.640625,1,0.355933
4,427.518951,9899.579102,1,0.282121
5,640.769226,9554.799805,1,0.238802
6,616.000000,9758.984375,1,0.124514
7,4433.000000,9032.000000,1,0.124300
8,3899.000000,9032.000000,1,0.113457
9,3078.000000,9032.000000,1,0.110155
10,3570.000000,9032.000000,1,0.109779
11,4156.000000,9032.000000,1,0.103389
12,2354.000000,9042.799805,1,0.103307
13,4798.000000,9032.000000,1,0.096807
14,2153.000000,9082.646484,1,0.090012
15,3332.000000,9032.000000,1,0.095258
16,2783.000000,9042.799805,1,0.093891
17,1687.000000,9240.646484,1,0.160965
18,590.000000,9875.599609,1,0.086754
19,1830.000000,9104.799805,1,0.050354
20,2613.000000,9042.799805,1,0.083060
21,4933.000000,9032.000000,1,0.073573
22,5178.000000,9032.000000,1,0.071830
23,1930.000000,9082.646484,1,0.076782
24,1745.000000,9221.799805,1,0.046074
25,1696.000000,9225.646484,1,0.017967
26,259.846130,10899.025391,1,0.168565
27,1805.000000,9155.799805,1,0.058284
28,972.000000,9283.799805,1,0.314872
29,3195.000000,9042.799805,2,inf
