id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1753.277222,13508.773438,1,0.653806
3,3203.685059,9814.425781,1,0.281020
4,1843.944336,12269.658203,1,0.265511
5,3099.197510,10865.035156,1,0.214916
6,1914.197510,11844.698242,1,0.194031
7,4464.000000,9032.000000,1,0.159602
8,2163.791016,11537.264648,1,0.141826
9,3503.351562,9662.977539,1,0.124726
10,4757.000000,9032.000000,1,0.114666
11,2818.505127,10897.035156,1,0.111230
12,2605.505127,10900.698242,1,0.108956
13,2281.505127,11146.587891,1,0.108620
14,4242.000000,9032.000000,1,0.095451
15,3632.000000,9149.000000,1,0.093029
16,2949.505127,10865.035156,1,0.091135
17,2177.791016,11380.629883,1,0.087107
18,4055.089355,9148.400391,1,0.080056
19,3559.384766,9417.138672,1,0.074495
20,3829.000000,9149.000000,1,0.070144
21,2484.505127,10939.067383,1,0.065467
22,3829.000000,9149.000000,1,0.061052
23,3584.846436,9283.000000,1,0.057251
24,2379.812500,11025.555664,1,0.052678
25,4156.000000,9032.000000,1,0.048842
26,2410.505127,10939.555664,1,0.037124
27,3503.351562,9662.977539,1,0.036991
28,4113.000000,9100.400391,1,0.031487
29,2393.505127,11007.923828,1,0.020656
