id, TFT, TEC, level, cd
0,5304.000000,9032.000000,1,inf
1,-572.769287,10232.923828,1,inf
2,4552.000000,9032.000000,1,inf
3,222.384613,9939.793945,1,0.444775
4,-342.000000,10036.793945,1,0.379392
5,413.000000,9284.799805,1,0.346231
6,261.000000,9625.876953,1,0.327566
7,347.000000,9571.876953,1,0.309877
8,972.000000,9283.799805,1,0.255768
9,1001.000000,9097.799805,1,0.181086
10,1906.000000,9082.646484,1,0.154701
11,1317.000000,9097.799805,1,0.145344
12,2354.000000,9042.799805,1,0.102948
13,3899.000000,9032.000000,1,0.099715
14,3570.000000,9032.000000,1,0.096482
15,3332.000000,9032.000000,1,0.083719
16,4156.000000,9032.000000,1,0.072489
17,4933.000000,9032.000000,1,0.070447
18,2008.000000,9042.799805,1,0.067554
19,5178.000000,9032.000000,1,0.063130
20,3078.000000,9032.000000,1,0.062790
21,2866.000000,9042.799805,1,0.062764
22,1126.000000,9097.799805,1,0.053771
23,1957.000000,9042.799805,1,0.050536
24,2613.000000,9042.799805,1,0.049857
25,2647.000000,9042.799805,1,0.043051
26,4354.000000,9032.000000,1,0.038627
27,2963.000000,9032.000000,1,0.036074
28,4325.000000,9032.000000,1,0.033692
29,4764.000000,9032.000000,1,0.032841
