id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1753.277222,13508.773438,1,0.530924
3,2167.362305,11841.076172,1,0.279434
4,2048.403320,13227.562500,1,0.271108
5,3427.692383,10214.369141,1,0.188357
6,4464.000000,9032.000000,1,0.159602
7,3352.904785,10756.715820,1,0.143425
8,2177.791016,11380.629883,1,0.125369
9,2281.505127,11146.587891,1,0.115149
10,4757.000000,9032.000000,1,0.114666
11,2605.505127,10900.698242,1,0.108956
12,3816.505371,9406.010742,1,0.096273
13,4242.000000,9032.000000,1,0.095451
14,3503.351562,9662.977539,1,0.094900
15,3212.270264,10805.979492,1,0.092662
16,2818.505127,10897.035156,1,0.082021
17,4126.000000,9181.599609,1,0.074070
18,1868.263550,13276.084961,1,0.073329
19,3691.225586,9586.548828,1,0.072997
20,2393.505127,11007.923828,1,0.069974
21,3503.351562,9662.977539,1,0.068128
22,3990.000000,9206.599609,1,0.067549
23,3704.000000,9579.523438,1,0.062220
24,1892.596924,13276.084961,1,0.062114
25,2949.505127,10865.035156,1,0.059794
26,3099.197510,10865.035156,1,0.058500
27,3916.000000,9343.599609,1,0.057446
28,4156.000000,9032.000000,1,0.055335
29,2484.505127,10939.067383,1,0.048433
