id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,937.401917,11468.021484,1,0.639941
3,991.258057,10377.787109,1,0.412108
4,333.715851,11776.093750,1,0.299177
5,1645.000000,9405.000000,1,0.220110
6,1028.258057,10369.386719,1,0.206194
7,1625.153809,9848.785156,1,0.205705
8,1529.000000,10121.400391,1,0.202855
9,3032.000000,9102.646484,1,0.134787
10,2249.000000,9317.000000,1,0.110923
11,2492.000000,9251.000000,1,0.110016
12,2851.000000,9208.000000,1,0.095902
13,4156.000000,9032.000000,1,0.092866
14,3899.000000,9032.000000,1,0.090337
15,1766.000000,9317.000000,1,0.088542
16,3260.923096,9075.200195,1,0.088062
17,4633.000000,9032.000000,1,0.072418
18,4335.000000,9032.000000,1,0.071992
19,2082.000000,9317.000000,1,0.071566
20,1599.000000,9953.000000,1,0.070545
21,1913.000000,9317.000000,1,0.067307
22,2772.000000,9216.000000,1,0.066826
23,4494.000000,9032.000000,1,0.063473
24,1583.000000,10021.000000,1,0.062667
25,2596.000000,9216.000000,1,0.062499
26,3676.000000,9042.799805,1,0.056657
27,3480.000000,9042.799805,1,0.054101
28,3750.000000,9042.799805,1,0.043745
29,1574.000000,10113.400391,1,0.039849
