id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,1607.229736,16748.906250,1,inf
2,1629.560669,11832.253906,1,0.731650
3,2414.000000,9427.000000,1,0.325734
4,3037.000000,9352.000000,1,0.012706
5,4035.000000,9100.400391,1,0.074949
6,3705.000000,9139.000000,1,0.085281
7,2007.129395,11125.750977,1,0.142815
8,4242.000000,9032.000000,1,0.095451
9,4464.000000,9032.000000,1,0.085534
10,4742.000000,9032.000000,1,0.084605
11,4561.000000,9032.000000,1,0.060122
12,3235.000000,9149.000000,1,0.066578
13,3426.000000,9149.000000,1,0.065390
14,3623.000000,9149.000000,1,0.086464
15,3412.000000,9149.000000,1,0.060488
16,4156.000000,9032.000000,1,0.046765
17,3200.000000,9155.769531,1,0.029188
18,3064.000000,9352.000000,1,0.058480
19,2052.097168,11064.652344,1,0.032941
20,4106.153809,9068.000000,1,0.046363
21,4518.000000,9032.000000,1,0.026032
22,2125.692383,9719.722656,1,0.294755
23,3023.000000,9352.000000,1,0.202791
24,2068.202637,11017.606445,1,0.029617
25,3894.000000,9139.000000,1,0.107271
26,4548.000000,9032.000000,1,0.013326
27,1864.398193,11717.856445,1,0.208564
28,3145.000000,9159.000000,1,0.067576
29,2081.161621,10905.606445,1,0.186004
