id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,1753.277222,13508.773438,1,0.549476
3,2281.505127,11146.587891,1,0.470941
4,2048.403320,13227.562500,1,0.354607
5,3352.904785,10756.715820,1,0.238325
6,3503.351562,9662.977539,1,0.136386
7,2603.043457,10919.791016,1,0.168120
8,3817.000000,9360.599609,1,0.169270
9,4464.000000,9032.000000,1,0.159602
10,3503.351562,9662.977539,1,0.188357
11,4757.000000,9032.000000,1,0.114666
12,1969.610718,13375.297852,1,0.108746
13,3212.270264,10805.979492,1,0.092662
14,3916.000000,9343.599609,1,0.079565
15,2949.505127,10865.035156,1,0.059794
16,2788.505127,10915.841797,1,0.030639
17,4006.000000,9198.599609,1,0.066966
18,4096.000000,9125.599609,1,0.072273
19,3099.197510,10865.035156,1,0.058500
20,2818.505127,10897.035156,1,0.027270
21,3048.197510,10865.035156,1,0.046391
22,2031.311646,13334.517578,1,0.030860
23,4061.000000,9173.599609,1,0.022454
24,2047.342651,13323.049805,1,0.019157
25,4068.000000,9173.599609,1,0.017067
26,4242.000000,9032.000000,1,0.126175
27,2861.270264,10879.420898,1,0.044745
28,2727.505127,10915.841797,1,0.057988
29,2026.234863,13464.778320,2,inf
