id, TFT, TEC, level, cd
0,1607.229736,16748.906250,1,inf
1,4834.000000,9032.000000,1,inf
2,1753.277222,13508.773438,1,0.653806
3,1843.944336,12269.658203,1,0.265511
4,1914.197510,11844.698242,1,0.136557
5,3200.000000,9155.769531,1,0.041287
6,2020.098145,11637.140625,1,0.127198
7,4742.000000,9032.000000,1,0.114666
8,4464.000000,9032.000000,1,0.154954
9,2605.505127,10900.698242,1,0.326382
10,3922.000000,9149.000000,1,0.078097
11,3235.000000,9149.000000,1,0.066578
12,3426.000000,9149.000000,1,0.065390
13,3623.000000,9149.000000,1,0.063841
14,3783.000000,9149.000000,1,0.089873
15,3412.000000,9149.000000,1,0.065490
16,4156.000000,9032.000000,1,0.059069
17,4242.000000,9032.000000,1,0.077787
18,2186.202637,11003.218750,1,0.067382
19,2190.202637,11003.218750,1,0.030703
20,3632.000000,9149.000000,1,0.049585
21,4051.000000,9100.400391,1,0.046363
22,4035.000000,9100.400391,1,0.046276
23,2722.000000,9529.000000,1,0.380793
24,3169.000000,9309.769531,1,0.196501
25,4213.000000,9032.000000,1,0.026652
26,2243.202637,10902.606445,1,0.141991
27,2076.059814,11250.222656,1,0.133624
28,4719.000000,9095.000000,2,inf
29,2163.791016,11537.264648,2,inf
