id, TFT, TEC, level, cd
0,5260.000000,9032.000000,1,inf
1,139.062469,11829.241211,1,inf
2,333.715851,11776.093750,1,0.338773
3,722.241821,11200.164062,1,0.314417
4,913.236084,10916.486328,1,0.313873
5,991.258057,10377.787109,1,0.307729
6,1113.538574,10165.107422,1,0.255815
7,1257.000000,9807.369141,1,0.241590
8,1433.692383,9664.200195,1,0.150692
9,850.303101,11178.771484,1,0.138710
10,1623.000000,9585.769531,1,0.133926
11,1645.000000,9405.000000,1,0.124008
12,1766.000000,9317.000000,1,0.116796
13,4633.000000,9032.000000,1,0.111112
14,4904.000000,9032.000000,1,0.106426
15,3648.000000,9032.000000,1,0.102604
16,3899.000000,9032.000000,1,0.099201
17,3032.000000,9102.646484,1,0.098501
18,2082.000000,9317.000000,1,0.094319
19,4335.000000,9032.000000,1,0.093147
20,3260.923096,9075.200195,1,0.091957
21,3423.000000,9059.000000,1,0.091031
22,4156.000000,9032.000000,1,0.085141
23,2249.000000,9317.000000,1,0.074692
24,2459.000000,9314.000000,1,0.071047
25,2829.000000,9114.799805,1,0.070982
26,5178.000000,9032.000000,1,0.063465
27,2596.000000,9216.000000,1,0.062735
28,2492.000000,9251.000000,1,0.061787
29,2675.000000,9175.476562,1,0.054682
