id, TFT, TEC, level, cd
0,4834.000000,9032.000000,1,inf
1,645.299316,12407.721680,1,inf
2,1532.000000,10799.000000,1,0.389920
3,1376.313721,11270.342773,1,0.340139
4,937.401917,11468.021484,1,0.303840
5,1574.000000,10113.400391,1,0.262298
6,1645.000000,9405.000000,1,0.191158
7,926.569580,11933.568359,1,0.178702
8,1625.153809,9848.785156,1,0.177629
9,666.524048,12143.031250,1,0.169404
10,834.184937,11988.086914,1,0.124132
11,2249.000000,9317.000000,1,0.117434
12,2492.000000,9251.000000,1,0.112761
13,3899.000000,9032.000000,1,0.105140
14,4156.000000,9032.000000,1,0.104090
15,3345.000000,9042.799805,1,0.099094
16,3032.000000,9102.646484,1,0.098533
17,2851.000000,9208.000000,1,0.095651
18,1607.000000,9974.000000,1,0.090600
19,1766.000000,9317.000000,1,0.090050
20,3676.000000,9042.799805,1,0.089049
21,4335.000000,9032.000000,1,0.080693
22,2082.000000,9317.000000,1,0.080216
23,2596.000000,9216.000000,1,0.077215
24,1913.000000,9317.000000,1,0.075441
25,4494.000000,9032.000000,1,0.070189
26,3260.923096,9075.200195,1,0.064633
27,2772.000000,9216.000000,1,0.063248
28,4633.000000,9032.000000,1,0.048941
29,3729.000000,9042.799805,1,0.046411
