id, TFT, TEC, level, cd
0,-342.000000,10036.793945,1,inf
1,5304.000000,9032.000000,1,inf
2,640.769226,9554.799805,1,0.324022
3,461.384613,9771.793945,1,0.280522
4,1379.000000,9283.799805,1,0.276269
5,222.384613,9939.793945,1,0.272855
6,752.000000,9343.799805,1,0.251302
7,591.000000,9640.722656,1,0.247731
8,1526.000000,9104.799805,1,0.231458
9,972.000000,9283.799805,1,0.149158
10,457.153839,9898.769531,1,0.133174
11,2354.000000,9042.799805,1,0.116525
12,4433.000000,9032.000000,1,0.113709
13,3899.000000,9032.000000,1,0.103790
14,3570.000000,9032.000000,1,0.100425
15,874.000000,9343.799805,1,0.098679
16,4156.000000,9032.000000,1,0.094580
17,3078.000000,9032.000000,1,0.093285
18,1906.000000,9082.646484,1,0.093231
19,2008.000000,9042.799805,1,0.090096
20,4798.000000,9032.000000,1,0.088558
21,3332.000000,9032.000000,1,0.087141
22,427.518951,9899.579102,1,0.082410
23,2866.000000,9042.799805,1,0.082359
24,2613.000000,9042.799805,1,0.073858
25,4933.000000,9032.000000,1,0.067304
26,5178.000000,9032.000000,1,0.065710
27,1830.000000,9104.799805,1,0.062076
28,1680.000000,9104.799805,1,0.053843
29,2449.000000,9042.799805,1,0.030287
