id, TFT, TEC, level, cd
0,139.062469,11829.241211,1,inf
1,4834.000000,9032.000000,1,inf
2,937.401917,11468.021484,1,0.639941
3,991.258057,10377.787109,1,0.447262
4,333.715851,11776.093750,1,0.299177
5,1645.000000,9405.000000,1,0.220110
6,1187.258057,10365.787109,1,0.210878
7,1625.153809,9848.785156,1,0.205705
8,1519.384644,10102.569336,1,0.181186
9,3260.923096,9075.200195,1,0.158564
10,3676.000000,9042.799805,1,0.115754
11,2249.000000,9317.000000,1,0.110923
12,2492.000000,9251.000000,1,0.110016
13,4156.000000,9032.000000,1,0.092866
14,3032.000000,9102.646484,1,0.091884
15,3899.000000,9032.000000,1,0.090337
16,1766.000000,9317.000000,1,0.088542
17,2772.000000,9216.000000,1,0.085806
18,4633.000000,9032.000000,1,0.072418
19,2596.000000,9216.000000,1,0.072151
20,4335.000000,9032.000000,1,0.071992
21,2082.000000,9317.000000,1,0.071566
22,1599.000000,9953.000000,1,0.070545
23,1913.000000,9317.000000,1,0.067307
24,4494.000000,9032.000000,1,0.063473
25,2829.000000,9114.799805,1,0.058543
26,1583.000000,10021.000000,1,0.054083
27,3750.000000,9042.799805,1,0.051359
28,1559.923096,10081.000000,1,0.042710
29,2896.000000,9114.799805,1,0.037359
